Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Pattern Customize Options,Kit Cost,Kit Type,Cyrus Customize Price,Buy,Sell,Color 1,Color 2,Size,Surface,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Catalog,Version Added,Unlocked?,Filename,Variant ID,Internal ID,Unique Entry ID,Internal ID as hex,Variant Pattern Encoded
plastic bench,,Yellow,Color,Pattern B,Backboard logo,No,No,Yes,Default; Custom,7.0,Normal,5200.0,NFS,10000,Yellow,White,2x1,No,2000.0,Nook Miles,Nook Miles Redemption,,,,221,city life,local,,,,Chair,Sofa,Yes,Does not play music,No lighting,Not for sale,2.0.0,Yes,FtrBenchPlastic_Remake_2_2,2_2,12366,qp46gxySpYM4ftF5P,304E,"(2, 64)"
plastic bench,,Yellow,Color,Pattern C,Backboard logo,No,No,Yes,Default; Custom,7.0,Normal,5200.0,NFS,10000,Yellow,White,2x1,No,2000.0,Nook Miles,Nook Miles Redemption,,,,221,city life,local,,,,Chair,Sofa,Yes,Does not play music,No lighting,Not for sale,2.0.0,Yes,FtrBenchPlastic_Remake_2_3,2_3,12366,u9NfzanwMM5qyHesu,304E,"(2, 96)"
plastic bench,,Yellow,Color,Pattern D,Backboard logo,No,No,Yes,Default; Custom,7.0,Normal,5200.0,NFS,10000,Yellow,White,2x1,No,2000.0,Nook Miles,Nook Miles Redemption,,,,221,city life,local,,,,Chair,Sofa,Yes,Does not play music,No lighting,Not for sale,2.0.0,Yes,FtrBenchPlastic_Remake_2_4,2_4,12366,7DzBAJe5fCD62Bmf9,304E,"(2, 128)"
plastic bench,,Yellow,Color,Pattern E,Backboard logo,No,No,Yes,Default; Custom,7.0,Normal,5200.0,NFS,10000,Yellow,White,2x1,No,2000.0,Nook Miles,Nook Miles Redemption,,,,221,city life,local,,,,Chair,Sofa,Yes,Does not play music,No lighting,Not for sale,2.0.0,Yes,FtrBenchPlastic_Remake_2_5,2_5,12366,atjtjswJLZPzkE4bG,304E,"(2, 160)"
plastic bench,,Yellow,Color,Leaf,Backboard logo,No,No,Yes,Default; Custom,7.0,Normal,5200.0,NFS,10000,Yellow,White,2x1,No,2000.0,Nook Miles,Nook Miles Redemption,,,,221,city life,local,,,,Chair,Sofa,Yes,Does not play music,No lighting,Not for sale,2.0.0,Yes,FtrBenchPlastic_Remake_2_6,2_6,12366,wbpfb4z9rZ2c5Fe4J,304E,"(2, 192)"
plastic bench,,Yellow,Color,Hearts,Backboard logo,No,No,Yes,Default; Custom,7.0,Normal,5200.0,NFS,10000,Yellow,White,2x1,No,2000.0,Nook Miles,Nook Miles Redemption,,,,221,city life,local,,,,Chair,Sofa,Yes,Does not play music,No lighting,Not for sale,2.0.0,Yes,FtrBenchPlastic_Remake_2_7,2_7,12366,b8RK849RWn58rvgrs,304E,"(2, 224)"
plastic bench,,Red,Color,,Backboard logo,No,No,Yes,Default; Custom,7.0,Normal,5200.0,NFS,10000,Red,Gray,2x1,No,2000.0,Nook Miles,Nook Miles Redemption,,,,221,city life,local,,,,Chair,Sofa,Yes,Does not play music,No lighting,Not for sale,2.0.0,Yes,FtrBenchPlastic_Remake_3_0,3_0,12366,yjRETpyTeqwwjZx3g,304E,"(3, 0)"
plastic bench,,Red,Color,Pattern A,Backboard logo,No,No,Yes,Default; Custom,7.0,Normal,5200.0,NFS,10000,Red,White,2x1,No,2000.0,Nook Miles,Nook Miles Redemption,,,,221,city life,local,,,,Chair,Sofa,Yes,Does not play music,No lighting,Not for sale,2.0.0,Yes,FtrBenchPlastic_Remake_3_1,3_1,12366,rSQvpAwh2pmpp3PzQ,304E,"(3, 32)"
plastic bench,,Red,Color,Pattern B,Backboard logo,No,No,Yes,Default; Custom,7.0,Normal,5200.0,NFS,10000,Red,White,2x1,No,2000.0,Nook Miles,Nook Miles Redemption,,,,221,city life,local,,,,Chair,Sofa,Yes,Does not play music,No lighting,Not for sale,2.0.0,Yes,FtrBenchPlastic_Remake_3_2,3_2,12366,ECHttuiaEuBZQi46i,304E,"(3, 64)"
plastic bench,,Red,Color,Pattern C,Backboard logo,No,No,Yes,Default; Custom,7.0,Normal,5200.0,NFS,10000,Red,White,2x1,No,2000.0,Nook Miles,Nook Miles Redemption,,,,221,city life,local,,,,Chair,Sofa,Yes,Does not play music,No lighting,Not for sale,2.0.0,Yes,FtrBenchPlastic_Remake_3_3,3_3,12366,qWdqeMsprZAsREPn5,304E,"(3, 96)"
plastic bench,,Red,Color,Pattern D,Backboard logo,No,No,Yes,Default; Custom,7.0,Normal,5200.0,NFS,10000,Red,White,2x1,No,2000.0,Nook Miles,Nook Miles Redemption,,,,221,city life,local,,,,Chair,Sofa,Yes,Does not play music,No lighting,Not for sale,2.0.0,Yes,FtrBenchPlastic_Remake_3_4,3_4,12366,xFkeE9jn8vW3GSMiy,304E,"(3, 128)"
plastic bench,,Red,Color,Pattern E,Backboard logo,No,No,Yes,Default; Custom,7.0,Normal,5200.0,NFS,10000,Red,White,2x1,No,2000.0,Nook Miles,Nook Miles Redemption,,,,221,city life,local,,,,Chair,Sofa,Yes,Does not play music,No lighting,Not for sale,2.0.0,Yes,FtrBenchPlastic_Remake_3_5,3_5,12366,crKCKqnHrhdAvH94r,304E,"(3, 160)"
plastic bench,,Red,Color,Leaf,Backboard logo,No,No,Yes,Default; Custom,7.0,Normal,5200.0,NFS,10000,Red,White,2x1,No,2000.0,Nook Miles,Nook Miles Redemption,,,,221,city life,local,,,,Chair,Sofa,Yes,Does not play music,No lighting,Not for sale,2.0.0,Yes,FtrBenchPlastic_Remake_3_6,3_6,12366,XQnPz8nbYmtZKcJXk,304E,"(3, 192)"
plastic bench,,Red,Color,Hearts,Backboard logo,No,No,Yes,Default; Custom,7.0,Normal,5200.0,NFS,10000,Red,White,2x1,No,2000.0,Nook Miles,Nook Miles Redemption,,,,221,city life,local,,,,Chair,Sofa,Yes,Does not play music,No lighting,Not for sale,2.0.0,Yes,FtrBenchPlastic_Remake_3_7,3_7,12366,iicrE8sCfiJ3vTCDq,304E,"(3, 224)"
plastic bench,,Green,Color,,Backboard logo,No,No,Yes,Default; Custom,7.0,Normal,5200.0,NFS,10000,Green,Green,2x1,No,2000.0,Nook Miles,Nook Miles Redemption,,,,221,city life,local,,,,Chair,Sofa,Yes,Does not play music,No lighting,Not for sale,2.0.0,Yes,FtrBenchPlastic_Remake_4_0,4_0,12366,dGXBpPBW5iDokhwoD,304E,"(4, 0)"
plastic bench,,Green,Color,Pattern A,Backboard logo,No,No,Yes,Default; Custom,7.0,Normal,5200.0,NFS,10000,Green,White,2x1,No,2000.0,Nook Miles,Nook Miles Redemption,,,,221,city life,local,,,,Chair,Sofa,Yes,Does not play music,No lighting,Not for sale,2.0.0,Yes,FtrBenchPlastic_Remake_4_1,4_1,12366,wSWrtDwoSseANyo2S,304E,"(4, 32)"
plastic bench,,Green,Color,Pattern B,Backboard logo,No,No,Yes,Default; Custom,7.0,Normal,5200.0,NFS,10000,Green,White,2x1,No,2000.0,Nook Miles,Nook Miles Redemption,,,,221,city life,local,,,,Chair,Sofa,Yes,Does not play music,No lighting,Not for sale,2.0.0,Yes,FtrBenchPlastic_Remake_4_2,4_2,12366,djWERwDJT9AGbDCQ6,304E,"(4, 64)"
plastic bench,,Green,Color,Pattern C,Backboard logo,No,No,Yes,Default; Custom,7.0,Normal,5200.0,NFS,10000,Green,White,2x1,No,2000.0,Nook Miles,Nook Miles Redemption,,,,221,city life,local,,,,Chair,Sofa,Yes,Does not play music,No lighting,Not for sale,2.0.0,Yes,FtrBenchPlastic_Remake_4_3,4_3,12366,9Z7mCsMCYQk8yHtZ9,304E,"(4, 96)"
plastic bench,,Green,Color,Pattern D,Backboard logo,No,No,Yes,Default; Custom,7.0,Normal,5200.0,NFS,10000,Green,White,2x1,No,2000.0,Nook Miles,Nook Miles Redemption,,,,221,city life,local,,,,Chair,Sofa,Yes,Does not play music,No lighting,Not for sale,2.0.0,Yes,FtrBenchPlastic_Remake_4_4,4_4,12366,vZJThNvZNZq78Ks2i,304E,"(4, 128)"
plastic bench,,Green,Color,Pattern E,Backboard logo,No,No,Yes,Default; Custom,7.0,Normal,5200.0,NFS,10000,Green,White,2x1,No,2000.0,Nook Miles,Nook Miles Redemption,,,,221,city life,local,,,,Chair,Sofa,Yes,Does not play music,No lighting,Not for sale,2.0.0,Yes,FtrBenchPlastic_Remake_4_5,4_5,12366,uKixD7bfn7wP9oTmZ,304E,"(4, 160)"
plastic bench,,Green,Color,Leaf,Backboard logo,No,No,Yes,Default; Custom,7.0,Normal,5200.0,NFS,10000,Green,White,2x1,No,2000.0,Nook Miles,Nook Miles Redemption,,,,221,city life,local,,,,Chair,Sofa,Yes,Does not play music,No lighting,Not for sale,2.0.0,Yes,FtrBenchPlastic_Remake_4_6,4_6,12366,fhuyozuheT4rZsECM,304E,"(4, 192)"
plastic bench,,Green,Color,Hearts,Backboard logo,No,No,Yes,Default; Custom,7.0,Normal,5200.0,NFS,10000,Green,White,2x1,No,2000.0,Nook Miles,Nook Miles Redemption,,,,221,city life,local,,,,Chair,Sofa,Yes,Does not play music,No lighting,Not for sale,2.0.0,Yes,FtrBenchPlastic_Remake_4_7,4_7,12366,jqYtbzhJ3hM7799GT,304E,"(4, 224)"
plastic bench,,Pink,Color,,Backboard logo,No,No,Yes,Default; Custom,7.0,Normal,5200.0,NFS,10000,Pink,White,2x1,No,2000.0,Nook Miles,Nook Miles Redemption,,,,221,city life,local,,,,Chair,Sofa,Yes,Does not play music,No lighting,Not for sale,2.0.0,Yes,FtrBenchPlastic_Remake_5_0,5_0,12366,qpsenhFdtbccMfLNC,304E,"(5, 0)"
plastic bench,,Pink,Color,Pattern A,Backboard logo,No,No,Yes,Default; Custom,7.0,Normal,5200.0,NFS,10000,Pink,White,2x1,No,2000.0,Nook Miles,Nook Miles Redemption,,,,221,city life,local,,,,Chair,Sofa,Yes,Does not play music,No lighting,Not for sale,2.0.0,Yes,FtrBenchPlastic_Remake_5_1,5_1,12366,rZrnzsgadCcGeE4GJ,304E,"(5, 32)"
plastic bench,,Pink,Color,Pattern B,Backboard logo,No,No,Yes,Default; Custom,7.0,Normal,5200.0,NFS,10000,Pink,White,2x1,No,2000.0,Nook Miles,Nook Miles Redemption,,,,221,city life,local,,,,Chair,Sofa,Yes,Does not play music,No lighting,Not for sale,2.0.0,Yes,FtrBenchPlastic_Remake_5_2,5_2,12366,9wFN9jZgBmDLbvauu,304E,"(5, 64)"
plastic bench,,Pink,Color,Pattern C,Backboard logo,No,No,Yes,Default; Custom,7.0,Normal,5200.0,NFS,10000,Pink,White,2x1,No,2000.0,Nook Miles,Nook Miles Redemption,,,,221,city life,local,,,,Chair,Sofa,Yes,Does not play music,No lighting,Not for sale,2.0.0,Yes,FtrBenchPlastic_Remake_5_3,5_3,12366,ctha9KTZQ5a3LkMpA,304E,"(5, 96)"
plastic bench,,Pink,Color,Pattern D,Backboard logo,No,No,Yes,Default; Custom,7.0,Normal,5200.0,NFS,10000,Pink,White,2x1,No,2000.0,Nook Miles,Nook Miles Redemption,,,,221,city life,local,,,,Chair,Sofa,Yes,Does not play music,No lighting,Not for sale,2.0.0,Yes,FtrBenchPlastic_Remake_5_4,5_4,12366,iu2NR6chZ7uESiuYh,304E,"(5, 128)"
plastic bench,,Pink,Color,Pattern E,Backboard logo,No,No,Yes,Default; Custom,7.0,Normal,5200.0,NFS,10000,Pink,White,2x1,No,2000.0,Nook Miles,Nook Miles Redemption,,,,221,city life,local,,,,Chair,Sofa,Yes,Does not play music,No lighting,Not for sale,2.0.0,Yes,FtrBenchPlastic_Remake_5_5,5_5,12366,yDZEHMHyHg9Nexbug,304E,"(5, 160)"
plastic bench,,Pink,Color,Leaf,Backboard logo,No,No,Yes,Default; Custom,7.0,Normal,5200.0,NFS,10000,Pink,White,2x1,No,2000.0,Nook Miles,Nook Miles Redemption,,,,221,city life,local,,,,Chair,Sofa,Yes,Does not play music,No lighting,Not for sale,2.0.0,Yes,FtrBenchPlastic_Remake_5_6,5_6,12366,bTFpP9mKDxZi6CFwZ,304E,"(5, 192)"
plastic bench,,Pink,Color,Hearts,Backboard logo,No,No,Yes,Default; Custom,7.0,Normal,5200.0,NFS,10000,Pink,White,2x1,No,2000.0,Nook Miles,Nook Miles Redemption,,,,221,city life,local,,,,Chair,Sofa,Yes,Does not play music,No lighting,Not for sale,2.0.0,Yes,FtrBenchPlastic_Remake_5_7,5_7,12366,qkCppeFzhMdN7rvMj,304E,"(5, 224)"
plastic bench,,Black,Color,,Backboard logo,No,No,Yes,Default; Custom,7.0,Normal,5200.0,NFS,10000,Black,Black,2x1,No,2000.0,Nook Miles,Nook Miles Redemption,,,,221,city life,local,,,,Chair,Sofa,Yes,Does not play music,No lighting,Not for sale,2.0.0,Yes,FtrBenchPlastic_Remake_6_0,6_0,12366,kkRCAtjtbwwSY3FHz,304E,"(6, 0)"
plastic bench,,Black,Color,Pattern A,Backboard logo,No,No,Yes,Default; Custom,7.0,Normal,5200.0,NFS,10000,Black,White,2x1,No,2000.0,Nook Miles,Nook Miles Redemption,,,,221,city life,local,,,,Chair,Sofa,Yes,Does not play music,No lighting,Not for sale,2.0.0,Yes,FtrBenchPlastic_Remake_6_1,6_1,12366,jtf43t8qcG2TzTCyG,304E,"(6, 32)"
plastic bench,,Black,Color,Pattern B,Backboard logo,No,No,Yes,Default; Custom,7.0,Normal,5200.0,NFS,10000,Black,White,2x1,No,2000.0,Nook Miles,Nook Miles Redemption,,,,221,city life,local,,,,Chair,Sofa,Yes,Does not play music,No lighting,Not for sale,2.0.0,Yes,FtrBenchPlastic_Remake_6_2,6_2,12366,nBCoLMu9FFFsjA4jC,304E,"(6, 64)"
plastic bench,,Black,Color,Pattern C,Backboard logo,No,No,Yes,Default; Custom,7.0,Normal,5200.0,NFS,10000,Black,White,2x1,No,2000.0,Nook Miles,Nook Miles Redemption,,,,221,city life,local,,,,Chair,Sofa,Yes,Does not play music,No lighting,Not for sale,2.0.0,Yes,FtrBenchPlastic_Remake_6_3,6_3,12366,MjeWiEpHCHFgJFArF,304E,"(6, 96)"
plastic bench,,Black,Color,Pattern D,Backboard logo,No,No,Yes,Default; Custom,7.0,Normal,5200.0,NFS,10000,Black,White,2x1,No,2000.0,Nook Miles,Nook Miles Redemption,,,,221,city life,local,,,,Chair,Sofa,Yes,Does not play music,No lighting,Not for sale,2.0.0,Yes,FtrBenchPlastic_Remake_6_4,6_4,12366,Zc3RpK6LqbZCw4qeQ,304E,"(6, 128)"
plastic bench,,Black,Color,Pattern E,Backboard logo,No,No,Yes,Default; Custom,7.0,Normal,5200.0,NFS,10000,Black,White,2x1,No,2000.0,Nook Miles,Nook Miles Redemption,,,,221,city life,local,,,,Chair,Sofa,Yes,Does not play music,No lighting,Not for sale,2.0.0,Yes,FtrBenchPlastic_Remake_6_5,6_5,12366,DqRmXEpXoyQQx7FRw,304E,"(6, 160)"
plastic bench,,Black,Color,Leaf,Backboard logo,No,No,Yes,Default; Custom,7.0,Normal,5200.0,NFS,10000,Black,White,2x1,No,2000.0,Nook Miles,Nook Miles Redemption,,,,221,city life,local,,,,Chair,Sofa,Yes,Does not play music,No lighting,Not for sale,2.0.0,Yes,FtrBenchPlastic_Remake_6_6,6_6,12366,H4Kxb7HwjSnLNWaJC,304E,"(6, 192)"
plastic bench,,Black,Color,Hearts,Backboard logo,No,No,Yes,Default; Custom,7.0,Normal,5200.0,NFS,10000,Black,White,2x1,No,2000.0,Nook Miles,Nook Miles Redemption,,,,221,city life,local,,,,Chair,Sofa,Yes,Does not play music,No lighting,Not for sale,2.0.0,Yes,FtrBenchPlastic_Remake_6_7,6_7,12366,eexzgLJaxFYsKTLjw,304E,"(6, 224)"
plastic clothing organizer,,Black,Color,Plain shirts,Stored items,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,2400,600,Black,Blue,1x1,Yes,2200.0,Poki,Nook's Cranny; HHP Office,,,,151,bathroom,living room,,,,Wardrobe,Chest,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrPlasticChest_Remake_0_0,0_0,13110,YFqH2FAHLmFZ6hiu5,3336,"(0, 0)"
plastic clothing organizer,,Black,Color,Striped shirts,Stored items,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,2400,600,Black,Black,1x1,Yes,2200.0,Poki,Nook's Cranny; HHP Office,,,,151,bathroom,living room,,,,Wardrobe,Chest,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrPlasticChest_Remake_0_1,0_1,13110,pAkTXrWKjQg96pXLm,3336,"(0, 32)"
plastic clothing organizer,,Black,Color,Thick-striped shirts,Stored items,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,2400,600,Black,Yellow,1x1,Yes,2200.0,Poki,Nook's Cranny; HHP Office,,,,151,bathroom,living room,,,,Wardrobe,Chest,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrPlasticChest_Remake_0_2,0_2,13110,WRPytLLa8YmZfGGCB,3336,"(0, 64)"
plastic clothing organizer,,Black,Color,Checkered shirts,Stored items,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,2400,600,Black,Brown,1x1,Yes,2200.0,Poki,Nook's Cranny; HHP Office,,,,151,bathroom,living room,,,,Wardrobe,Chest,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrPlasticChest_Remake_0_3,0_3,13110,mY3AP2E7dkLESx7xK,3336,"(0, 96)"
plastic clothing organizer,,Black,Color,Gingham-check shirts,Stored items,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,2400,600,Black,Green,1x1,Yes,2200.0,Poki,Nook's Cranny; HHP Office,,,,151,bathroom,living room,,,,Wardrobe,Chest,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrPlasticChest_Remake_0_4,0_4,13110,xX6kwpFjGRp2YgMuM,3336,"(0, 128)"
plastic clothing organizer,,Black,Color,Pastel-colored shirts,Stored items,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,2400,600,Black,Colorful,1x1,Yes,2200.0,Poki,Nook's Cranny; HHP Office,,,,151,bathroom,living room,,,,Wardrobe,Chest,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrPlasticChest_Remake_0_5,0_5,13110,gKbEP2QmF8KF2hikD,3336,"(0, 160)"
plastic clothing organizer,,Black,Color,Star-print shirts,Stored items,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,2400,600,Black,Colorful,1x1,Yes,2200.0,Poki,Nook's Cranny; HHP Office,,,,151,bathroom,living room,,,,Wardrobe,Chest,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrPlasticChest_Remake_0_6,0_6,13110,wjifRiPe4nZK98tKw,3336,"(0, 192)"
plastic clothing organizer,,Black,Color,Polka-dot shirts,Stored items,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,2400,600,Black,Colorful,1x1,Yes,2200.0,Poki,Nook's Cranny; HHP Office,,,,151,bathroom,living room,,,,Wardrobe,Chest,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrPlasticChest_Remake_0_7,0_7,13110,sYGYwd87mHZCEQLey,3336,"(0, 224)"
plastic clothing organizer,,Gray,Color,Plain shirts,Stored items,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,2400,600,Gray,Blue,1x1,Yes,2200.0,Poki,Nook's Cranny; HHP Office,,,,151,bathroom,living room,,,,Wardrobe,Chest,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrPlasticChest_Remake_1_0,1_0,13110,q4j5otd7SH57qThbP,3336,"(1, 0)"
plastic clothing organizer,,Gray,Color,Striped shirts,Stored items,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,2400,600,Gray,Black,1x1,Yes,2200.0,Poki,Nook's Cranny; HHP Office,,,,151,bathroom,living room,,,,Wardrobe,Chest,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrPlasticChest_Remake_1_1,1_1,13110,YjgPez8ri8FHFmGHB,3336,"(1, 32)"
plastic clothing organizer,,Gray,Color,Thick-striped shirts,Stored items,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,2400,600,Gray,Yellow,1x1,Yes,2200.0,Poki,Nook's Cranny; HHP Office,,,,151,bathroom,living room,,,,Wardrobe,Chest,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrPlasticChest_Remake_1_2,1_2,13110,7G9oWwZpBRgRc7YYd,3336,"(1, 64)"
plastic clothing organizer,,Gray,Color,Checkered shirts,Stored items,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,2400,600,Gray,Brown,1x1,Yes,2200.0,Poki,Nook's Cranny; HHP Office,,,,151,bathroom,living room,,,,Wardrobe,Chest,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrPlasticChest_Remake_1_3,1_3,13110,JAA2we5JaBxwRzEyT,3336,"(1, 96)"
plastic clothing organizer,,Gray,Color,Gingham-check shirts,Stored items,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,2400,600,Gray,Green,1x1,Yes,2200.0,Poki,Nook's Cranny; HHP Office,,,,151,bathroom,living room,,,,Wardrobe,Chest,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrPlasticChest_Remake_1_4,1_4,13110,9YiGuFZ5ZYAmf69iC,3336,"(1, 128)"
plastic clothing organizer,,Gray,Color,Pastel-colored shirts,Stored items,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,2400,600,Gray,Colorful,1x1,Yes,2200.0,Poki,Nook's Cranny; HHP Office,,,,151,bathroom,living room,,,,Wardrobe,Chest,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrPlasticChest_Remake_1_5,1_5,13110,SnjQSMaS9mWcigfvp,3336,"(1, 160)"
plastic clothing organizer,,Gray,Color,Star-print shirts,Stored items,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,2400,600,Gray,Colorful,1x1,Yes,2200.0,Poki,Nook's Cranny; HHP Office,,,,151,bathroom,living room,,,,Wardrobe,Chest,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrPlasticChest_Remake_1_6,1_6,13110,X5B6mjT9nZukSzCHS,3336,"(1, 192)"
plastic clothing organizer,,Gray,Color,Polka-dot shirts,Stored items,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,2400,600,Gray,Colorful,1x1,Yes,2200.0,Poki,Nook's Cranny; HHP Office,,,,151,bathroom,living room,,,,Wardrobe,Chest,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrPlasticChest_Remake_1_7,1_7,13110,J5v6DBcDFeswamPDn,3336,"(1, 224)"
plastic clothing organizer,,White,Color,Plain shirts,Stored items,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,2400,600,White,Blue,1x1,Yes,2200.0,Poki,Nook's Cranny; HHP Office,,,,151,bathroom,living room,,,,Wardrobe,Chest,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrPlasticChest_Remake_2_0,2_0,13110,cXZQuvGJPY76GHcS3,3336,"(2, 0)"
plastic clothing organizer,,White,Color,Striped shirts,Stored items,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,2400,600,White,Black,1x1,Yes,2200.0,Poki,Nook's Cranny; HHP Office,,,,151,bathroom,living room,,,,Wardrobe,Chest,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrPlasticChest_Remake_2_1,2_1,13110,K6snt6fL5RFddHhQ5,3336,"(2, 32)"
plastic clothing organizer,,White,Color,Thick-striped shirts,Stored items,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,2400,600,White,Yellow,1x1,Yes,2200.0,Poki,Nook's Cranny; HHP Office,,,,151,bathroom,living room,,,,Wardrobe,Chest,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrPlasticChest_Remake_2_2,2_2,13110,burxhFFnvKAetF9kp,3336,"(2, 64)"
plastic clothing organizer,,White,Color,Checkered shirts,Stored items,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,2400,600,White,Brown,1x1,Yes,2200.0,Poki,Nook's Cranny; HHP Office,,,,151,bathroom,living room,,,,Wardrobe,Chest,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrPlasticChest_Remake_2_3,2_3,13110,QhzQs6fZnDknFH68R,3336,"(2, 96)"
plastic clothing organizer,,White,Color,Gingham-check shirts,Stored items,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,2400,600,White,Green,1x1,Yes,2200.0,Poki,Nook's Cranny; HHP Office,,,,151,bathroom,living room,,,,Wardrobe,Chest,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrPlasticChest_Remake_2_4,2_4,13110,C8GtB4qRMd2jAL4SQ,3336,"(2, 128)"
plastic clothing organizer,,White,Color,Pastel-colored shirts,Stored items,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,2400,600,White,Colorful,1x1,Yes,2200.0,Poki,Nook's Cranny; HHP Office,,,,151,bathroom,living room,,,,Wardrobe,Chest,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrPlasticChest_Remake_2_5,2_5,13110,CFFTpr3wrgGB2Lj4z,3336,"(2, 160)"
plastic clothing organizer,,White,Color,Star-print shirts,Stored items,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,2400,600,White,Colorful,1x1,Yes,2200.0,Poki,Nook's Cranny; HHP Office,,,,151,bathroom,living room,,,,Wardrobe,Chest,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrPlasticChest_Remake_2_6,2_6,13110,ZfbbYKSgc5snbNLLm,3336,"(2, 192)"
plastic clothing organizer,,White,Color,Polka-dot shirts,Stored items,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,2400,600,White,Colorful,1x1,Yes,2200.0,Poki,Nook's Cranny; HHP Office,,,,151,bathroom,living room,,,,Wardrobe,Chest,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrPlasticChest_Remake_2_7,2_7,13110,CmTkcT2RrBfrYhMMP,3336,"(2, 224)"
plastic clothing organizer,,Brown,Color,Plain shirts,Stored items,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,2400,600,Brown,Blue,1x1,Yes,2200.0,Poki,Nook's Cranny; HHP Office,,,,151,bathroom,living room,,,,Wardrobe,Chest,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrPlasticChest_Remake_3_0,3_0,13110,FiHfSWR4ttybRgdA8,3336,"(3, 0)"
plastic clothing organizer,,Brown,Color,Striped shirts,Stored items,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,2400,600,Brown,Black,1x1,Yes,2200.0,Poki,Nook's Cranny; HHP Office,,,,151,bathroom,living room,,,,Wardrobe,Chest,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrPlasticChest_Remake_3_1,3_1,13110,FLosPxxywkjw6r9hE,3336,"(3, 32)"
plastic clothing organizer,,Brown,Color,Thick-striped shirts,Stored items,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000.0,2400,600,Brown,Yellow,1x1,Yes,2200.0,Poki,Nook's Cranny; HHP Office,,,,151,bathroom,living room,,,,Wardrobe,Chest,No,Does not play music,No lighting,For sale,2.0.0,Yes,FtrPlasticChest_Remake_3_2,3_2,13110,4GnMm2BGw3HLt25gh,3336,"(3, 64)"
