Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Style 1,Style 2,Label Themes,Sort Order,Villager Equippable,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID,Internal ID as hex
grass skirt,,,,Yes,NFS,140,103,Beige,Beige,1x1,,,Crafting,,,,All Year,All Year,,Free,Active,Active,outdoorsy; vacation,1,No,Not for sale,1.0.0,Yes,BottomsTexSkirtBoxGrass0,312,4333,F3GSr8B7zuThrFq5p,10ED
green grass skirt,,,,Yes,NFS,140,103,Green,Green,1x1,,,Crafting,,,,All Year,All Year,,Free,Active,Active,outdoorsy; vacation,1,No,Not for sale,1.0.0,Yes,BottomsTexSkirtBoxGrass1,1190,8907,yNBwCvymEC4CDMdKq,22CB
hickory-stripe pants,,,Light blue,No,1560,390,51,Aqua,Aqua,1x1,1400.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Simple,Simple,everyday; outdoorsy; sporty,1,No,For sale,1.0.0,Yes,BottomsTexPantsWideHickory1,272,9537,tHRqJdZkTHZxiPHjg,2541
hickory-stripe pants,,,Blue,No,1560,390,51,Blue,Blue,1x1,1400.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Simple,Simple,everyday; outdoorsy; sporty,2,No,For sale,1.0.0,Yes,BottomsTexPantsWideHickory0,272,4254,ad3vra7ZNB3DaC6mo,109E
Hylian trousers,,,,No,1800,450,201,Beige,Brown,1x1,,,Nook Shopping Promotion,,,,All Year,All Year,,Free,Simple,Cool,fairy tale,1,No,Not in catalog,3.0.0,Yes,BottomsTexPantsNormalHylia0,1536,1056,agQKYYCKCYiSKpcg7,0420
Inkling shorts,,,,No,1200,300,201,Black,Yellow,1x1,,,Nook Shopping Promotion,,,,All Year,All Year,,Free,Active,Cool,outdoorsy; sporty,1,No,Not in catalog,3.0.0,Yes,BottomsTexPantsNormalInkling0,1546,1237,gB5WADedPwFdXGqPR,04D5
jogging shorts,,,Black,No,700,175,51,Black,White,1x1,630.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Active,Active,outdoorsy; comfy; sporty,1,No,For sale,1.0.0,Yes,BottomsTexPantsHotRunning5,248,8858,KcpYzXuWQAiDEsvaf,229A
jogging shorts,,,Red,No,700,175,51,Red,White,1x1,630.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Active,Active,outdoorsy; comfy; sporty,2,No,For sale,1.0.0,Yes,BottomsTexPantsHotRunning3,248,8856,Jn33wdEruRdfj87pA,2298
jogging shorts,,,Pink,No,700,175,51,Pink,White,1x1,630.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,All Year,Free,Active,Active,outdoorsy; comfy; sporty,3,No,For sale,1.0.0,Yes,BottomsTexPantsHotRunning0,248,4195,CTx32u5FGCu5aZZuP,1063
jogging shorts,,,Orange,No,700,175,51,Orange,White,1x1,630.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Active,Active,outdoorsy; comfy; sporty,4,No,For sale,1.0.0,Yes,BottomsTexPantsHotRunning7,248,8860,BQNxxPe7PG7huwxS9,229C
jogging shorts,,,Lime,No,700,175,51,Green,White,1x1,630.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Active,Active,outdoorsy; comfy; sporty,5,No,For sale,1.0.0,Yes,BottomsTexPantsHotRunning2,248,8855,CnPTgw8SjtrhsPJ2F,2297
jogging shorts,,,Light blue,No,700,175,51,Aqua,White,1x1,630.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Active,Active,outdoorsy; comfy; sporty,6,No,For sale,1.0.0,Yes,BottomsTexPantsHotRunning1,248,8854,cAFpLCjoHafHZtejk,2296
jogging shorts,,,Blue,No,700,175,51,Blue,White,1x1,630.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Active,Active,outdoorsy; comfy; sporty,7,No,For sale,1.0.0,Yes,BottomsTexPantsHotRunning4,248,8857,RJuwnKm9EY6HofbGE,2299
jogging shorts,,,Purple,No,700,175,51,Purple,White,1x1,630.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Free,Active,Active,outdoorsy; comfy; sporty,8,No,For sale,1.0.0,Yes,BottomsTexPantsHotRunning6,248,8859,Wv5cT3YE7xbjKCTR9,229B
kilt,,,Black,No,1000,250,51,Black,Gray,1x1,900.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Manly,Simple,Elegant,everyday; formal; work,1,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineKilt1,142,9239,BpTEQtbEi68wMeaL9,2417
kilt,,,Red,No,1000,250,51,Red,Green,1x1,900.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Manly,Simple,Elegant,everyday; formal; work,2,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineKilt0,142,3337,8BGPGtvekJsqBcLiQ,0D09
kilt,,,Green,No,1000,250,51,Green,Blue,1x1,900.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Manly,Simple,Elegant,everyday; formal; work,3,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineKilt3,142,9241,ZTaoikkNirDS3dxEF,2419
kilt,,,Navy blue,No,1000,250,51,Blue,Black,1x1,900.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Manly,Simple,Elegant,everyday; formal; work,4,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineKilt2,142,9240,swhKFsdKc9E5g5bkS,2418
knit pants,,,Gray,No,910,227,51,Gray,Gray,1x1,820.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,Winter,Free,Simple,Elegant,everyday; comfy,1,No,For sale,1.0.0,Yes,BottomsTexPantsNormalKnit0,845,5707,z6pi693sEwe2AxrAy,164B
knit pants,,,Red,No,910,227,51,Red,Red,1x1,820.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,,Free,Simple,Elegant,everyday; comfy,2,No,For sale,1.0.0,Yes,BottomsTexPantsNormalKnit3,845,9260,PJLeRXCxuP6DJKqAY,242C
knit pants,,,Light blue,No,910,227,51,Aqua,Aqua,1x1,820.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,,Free,Simple,Elegant,everyday; comfy,3,No,For sale,1.0.0,Yes,BottomsTexPantsNormalKnit2,845,9259,xWXnRrYrrjneP9bHB,242B
knit pants,,,Brown,No,910,227,51,Brown,Brown,1x1,820.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,,Free,Simple,Elegant,everyday; comfy,4,No,For sale,1.0.0,Yes,BottomsTexPantsNormalKnit1,845,9258,EJAfqqEGESkh2oyzo,242A
knit skirt,,,Pink,No,910,227,51,Pink,Pink,1x1,820.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,,Womanly,Simple,Elegant,everyday; comfy,1,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxAran2,729,11345,LXBhPXRpPKmaRCdNN,2C51
knit skirt,,,Mustard,No,910,227,51,Yellow,Yellow,1x1,820.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,,Womanly,Simple,Elegant,everyday; comfy,2,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxAran3,729,11346,DFx48KndN2WNz75Rm,2C52
knit skirt,,,Light blue,No,910,227,51,Aqua,Aqua,1x1,820.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,,Womanly,Simple,Elegant,everyday; comfy,3,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxAran1,729,11344,whbwsoMENpvy8qHZj,2C50
knit skirt,,,Brown,No,910,227,51,Beige,Beige,1x1,820.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,,Womanly,Simple,Elegant,everyday; comfy,4,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxAran0,729,5414,F7Xac2bbWiCJCZ2C4,1526
kung-fu pants,,,White,No,1680,420,51,White,Gray,1x1,1500.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Simple,Active,everyday; sporty,1,No,For sale,1.0.0,Yes,BottomsTexPantsWideKungfu1,310,11391,gLeocYifHqdNsHEG6,2C7F
kung-fu pants,,,Yellow,No,1680,420,51,Yellow,White,1x1,1500.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,Summer,Free,Simple,Active,everyday; sporty,2,No,For sale,1.0.0,Yes,BottomsTexPantsWideKungfu3,310,11393,Yk52zcJ7rDsEWzMhP,2C81
kung-fu pants,,,Green,No,1680,420,51,Green,White,1x1,1500.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Simple,Active,everyday; sporty,3,No,For sale,1.0.0,Yes,BottomsTexPantsWideKungfu4,310,11394,EB9gbDn9bhM8TwxWo,2C82
kung-fu pants,,,Light blue,No,1680,420,51,Aqua,White,1x1,1500.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Simple,Active,everyday; sporty,4,No,For sale,1.0.0,Yes,BottomsTexPantsWideKungfu2,310,11392,t5mvyqPadXRFwiNZg,2C80
kung-fu pants,,,Navy blue,No,1680,420,51,Blue,Blue,1x1,1500.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Free,Simple,Active,everyday; sporty,5,No,For sale,1.0.0,Yes,BottomsTexPantsWideKungfu0,310,4331,xT2tRs9QEz8Abq35H,10EB
Labelle shorts,,,Midnight,No,2540,635,351,Black,White,1x1,2300.0,Poki,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,,,All Year,All Year,,Free,Cool,Active,formal; party; theatrical,1,No,For sale,1.0.0,Yes,BottomsTexPantsHalfKate1,1129,11736,qB4Kcq5nuibyXhCy2,2DD8
Labelle shorts,,,Passion,No,2540,635,351,Red,White,1x1,2300.0,Poki,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,,,All Year,All Year,,Free,Cool,Active,formal; party; theatrical,2,No,For sale,1.0.0,Yes,BottomsTexPantsHalfKate2,1129,11737,uKD3aWEBQBMHcKTT5,2DD9
Labelle shorts,,,Love,No,2540,635,351,Pink,White,1x1,2300.0,Poki,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,,,All Year,All Year,,Free,Cool,Active,formal; party; theatrical,3,No,For sale,1.0.0,Yes,BottomsTexPantsHalfKate5,1129,11740,6addiE89fJ9f3sn5D,2DDC
Labelle shorts,,,Sunset,No,2540,635,351,Orange,White,1x1,2300.0,Poki,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,,,All Year,All Year,,Free,Cool,Active,formal; party; theatrical,4,No,For sale,1.0.0,Yes,BottomsTexPantsHalfKate4,1129,11739,KohDta8WbSDqCTNTk,2DDB
Labelle shorts,,,Ocean,No,2540,635,351,Blue,White,1x1,2300.0,Poki,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,,,All Year,All Year,,Free,Cool,Active,formal; party; theatrical,5,No,For sale,1.0.0,Yes,BottomsTexPantsHalfKate3,1129,11738,nLHaHhD5MzAuWBxLS,2DDA
Labelle shorts,,,Twilight,No,2540,635,351,Purple,White,1x1,2300.0,Poki,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,,,All Year,All Year,,Free,Cool,Active,formal; party; theatrical,6,No,For sale,1.0.0,Yes,BottomsTexPantsHalfKate0,1129,9878,kzZZteHnKLToihQCK,2696
Labelle skirt,,,Midnight,No,3100,775,351,Black,Black,1x1,2800.0,Poki,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,,,All Year,All Year,,Womanly,Elegant,Cute,formal; party; theatrical,1,No,For sale,1.0.0,Yes,BottomsTexSkirtLongKate1,1130,11741,SeLCtytEtbRpQQgYx,2DDD
Labelle skirt,,,Passion,No,3100,775,351,Red,Red,1x1,2800.0,Poki,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,,,All Year,All Year,,Womanly,Elegant,Cute,formal; party; theatrical,2,No,For sale,1.0.0,Yes,BottomsTexSkirtLongKate2,1130,11742,42axJbXMpeDW8dvfp,2DDE
Labelle skirt,,,Love,No,3100,775,351,Pink,Pink,1x1,2800.0,Poki,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,,,All Year,All Year,,Womanly,Elegant,Cute,formal; party; theatrical,3,No,For sale,1.0.0,Yes,BottomsTexSkirtLongKate5,1130,11745,xZmwSCw7o2dfPYctq,2DE1
Labelle skirt,,,Sunset,No,3100,775,351,Yellow,Yellow,1x1,2800.0,Poki,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,,,All Year,All Year,,Womanly,Elegant,Cute,formal; party; theatrical,4,No,For sale,1.0.0,Yes,BottomsTexSkirtLongKate4,1130,11744,6AKz7auzD3F9xDbRr,2DE0
Labelle skirt,,,Ocean,No,3100,775,351,Blue,Blue,1x1,2800.0,Poki,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,,,All Year,All Year,,Womanly,Elegant,Cute,formal; party; theatrical,5,No,For sale,1.0.0,Yes,BottomsTexSkirtLongKate3,1130,11743,QHA6ZsTDp6CuEWrwJ,2DDF
Labelle skirt,,,Twilight,No,3100,775,351,Purple,Purple,1x1,2800.0,Poki,Label,Added to Able Sisters stock rotation the day after receiving this item from Label,,,All Year,All Year,,Womanly,Elegant,Cute,formal; party; theatrical,6,No,For sale,1.0.0,Yes,BottomsTexSkirtLongKate0,1130,9879,6L6Xvpy9pNWg5Z3es,2697
lace shorts,,,White,No,840,210,51,White,White,1x1,760.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,Summer,Free,Cute,Cute,everyday; fairy tale; vacation,1,No,For sale,1.0.0,Yes,BottomsTexPantsHotLace0,421,4517,AX53u7EzMvfP7wrqi,11A5
lace shorts,,,Black,No,840,210,51,Black,Black,1x1,760.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,,Free,Cute,Cute,everyday; fairy tale; vacation,2,No,For sale,1.0.0,Yes,BottomsTexPantsHotLace1,421,8911,B4f5JxYbauFsp9pmH,22CF
lace shorts,,,Pink,No,840,210,51,Pink,Pink,1x1,760.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,,Free,Cute,Cute,everyday; fairy tale; vacation,3,No,For sale,1.0.0,Yes,BottomsTexPantsHotLace3,421,8913,WNCDCvth9vPAX2ZNW,22D1
lace shorts,,,Green,No,840,210,51,Green,Green,1x1,760.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,,Free,Cute,Cute,everyday; fairy tale; vacation,4,No,For sale,1.0.0,Yes,BottomsTexPantsHotLace2,421,8912,P5ikAFxnDHtHkWBZf,22D0
lace shorts,,,Blue,No,840,210,51,Aqua,Aqua,1x1,760.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,,Free,Cute,Cute,everyday; fairy tale; vacation,5,No,For sale,1.0.0,Yes,BottomsTexPantsHotLace4,421,8914,MYorobK3bYTgM8Csn,22D2
lace skirt,,,White,No,920,230,51,White,White,1x1,830.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Womanly,Cute,Simple,everyday; fairy tale; vacation,1,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineLace0,152,3384,W9HRSi2Ksj7ZphxoY,0D38
lace skirt,,,Pink,No,920,230,51,Pink,Pink,1x1,830.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Womanly,Cute,Simple,everyday; fairy tale; vacation,2,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineLace1,152,8904,S44D7w7Y8SR68EoqG,22C8
lace skirt,,,Green,No,920,230,51,Green,Green,1x1,830.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Womanly,Cute,Simple,everyday; fairy tale; vacation,3,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineLace2,152,8905,HyuDmjiBppBZyRq8r,22C9
lace skirt,,,Beige,No,920,230,51,Beige,Beige,1x1,830.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Womanly,Cute,Simple,everyday; fairy tale; vacation,4,No,For sale,1.0.0,Yes,BottomsTexSkirtAlineLace3,152,8906,SR9z43HqSzCyD3Zuo,22CA
lemon skirt,,,White,No,880,220,51,White,Yellow,1x1,790.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Womanly,Elegant,Cute,everyday; comfy; vacation,1,No,For sale,1.0.0,Yes,BottomsTexSkirtLongLemon1,906,8753,MPGFwwDJAjWLFXuq8,2231
lemon skirt,,,Black,No,880,220,51,Black,Yellow,1x1,790.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,Summer,Womanly,Elegant,Cute,everyday; comfy; vacation,2,No,For sale,1.0.0,Yes,BottomsTexSkirtLongLemon2,906,8754,aLgBffim3HfTs7nGq,2232
lemon skirt,,,Light blue,No,880,220,51,Aqua,Yellow,1x1,790.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,,Womanly,Elegant,Cute,everyday; comfy; vacation,3,No,For sale,1.0.0,Yes,BottomsTexSkirtLongLemon0,906,5874,9atjQqucTpgA2pFte,16F2
leopard miniskirt,,,Gray,No,1820,455,51,Gray,Black,1x1,1600.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Cool,Gorgeous,everyday,1,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxLeopard1,335,10197,tAZk7z6WCeXGCWqke,27D5
leopard miniskirt,,,Pink,No,1820,455,51,Pink,Pink,1x1,1600.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Cool,Gorgeous,everyday,2,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxLeopard5,335,10201,2jJ3W7oBwpkSKicak,27D9
leopard miniskirt,,,Lime,No,1820,455,51,Green,Green,1x1,1600.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Cool,Gorgeous,everyday,3,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxLeopard3,335,10199,HfWYSCxn6psda7Fjc,27D7
leopard miniskirt,,,Blue,No,1820,455,51,Blue,Blue,1x1,1600.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Cool,Gorgeous,everyday,4,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxLeopard2,335,10198,vHLiK3GrTnaqwAWzD,27D6
leopard miniskirt,,,Purple,No,1820,455,51,Purple,Purple,1x1,1600.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Cool,Gorgeous,everyday,5,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxLeopard4,335,10200,nbZd8jQEsyvXwS7w7,27D8
leopard miniskirt,,,Brown,No,1820,455,51,Brown,Brown,1x1,1600.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Cool,Gorgeous,everyday,6,No,For sale,1.0.0,Yes,BottomsTexSkirtBoxLeopard0,335,4373,WoNf9psGq2LCY3Cqx,1115
long chino skirt,,,Gray,No,1560,390,51,Gray,Gray,1x1,1400.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Womanly,Simple,Simple,everyday; comfy,1,No,For sale,1.0.0,Yes,BottomsTexSkirtLongChino4,275,11144,fp8R3aEpYBh62bkjj,2B88
long chino skirt,,,Avocado,No,1560,390,51,Green,Green,1x1,1400.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Womanly,Simple,Simple,everyday; comfy,2,No,For sale,1.0.0,Yes,BottomsTexSkirtLongChino3,275,11143,fB8CtjDLoPvBdSN59,2B87
long chino skirt,,,Navy blue,No,1560,390,51,Blue,Blue,1x1,1400.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Womanly,Simple,Simple,everyday; comfy,3,No,For sale,1.0.0,Yes,BottomsTexSkirtLongChino2,275,11142,fcN5bye89Y5qtF58r,2B86
long chino skirt,,,Brown,No,1560,390,51,Brown,Brown,1x1,1400.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Womanly,Simple,Simple,everyday; comfy,4,No,For sale,1.0.0,Yes,BottomsTexSkirtLongChino1,275,11141,vpATwf6eMvgw4v83c,2B85
long chino skirt,,,Beige,No,1560,390,51,Beige,Beige,1x1,1400.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Womanly,Simple,Simple,everyday; comfy,5,No,For sale,1.0.0,Yes,BottomsTexSkirtLongChino0,275,4257,cdSNMNyTvCycMhuNF,10A1
long denim skirt,,,Blue,No,1560,390,51,Blue,Brown,1x1,1400.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Womanly,Simple,Simple,everyday,1,No,For sale,1.0.0,Yes,BottomsTexSkirtLongDenim0,846,5708,k5H7RaCmv9cXMz9YA,164C
long denim skirt,,,White,No,1560,390,51,White,Brown,1x1,1400.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Womanly,Simple,Simple,everyday,2,No,For sale,1.0.0,Yes,BottomsTexSkirtLongDenim4,846,11448,rJMPgTcd3wnhp5RR5,2CB8
long denim skirt,,,Black,No,1560,390,51,Black,Brown,1x1,1400.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Womanly,Simple,Simple,everyday,3,No,For sale,1.0.0,Yes,BottomsTexSkirtLongDenim3,846,11447,dW7XsDmjjhzaZYs4C,2CB7
long denim skirt,,,Light blue,No,1560,390,51,Aqua,Brown,1x1,1400.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Womanly,Simple,Simple,everyday,4,No,For sale,1.0.0,Yes,BottomsTexSkirtLongDenim1,846,11445,FecB3dJvM7HnHxnpp,2CB5
long denim skirt,,,Navy blue,No,1560,390,51,Blue,Brown,1x1,1400.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Womanly,Simple,Simple,everyday,5,No,For sale,1.0.0,Yes,BottomsTexSkirtLongDenim2,846,11446,Q2NunYCa8ga9CZTx9,2CB6
long plaid skirt,,,Red,No,1450,362,51,Red,Blue,1x1,1300.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Womanly,Simple,Elegant,everyday; comfy,1,No,For sale,1.0.0,Yes,BottomsTexSkirtLongCheck0,336,4374,tcAF2nzwed7veqHCf,1116
long plaid skirt,,,Beige,No,1450,362,51,Orange,Brown,1x1,1300.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,Winter,Womanly,Simple,Elegant,everyday; comfy,2,No,For sale,1.0.0,Yes,BottomsTexSkirtLongCheck3,336,8716,DifYjZ3fynwdRqymF,220C
long plaid skirt,,,Green,No,1450,362,51,Green,Blue,1x1,1300.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Womanly,Simple,Elegant,everyday; comfy,3,No,For sale,1.0.0,Yes,BottomsTexSkirtLongCheck1,336,8714,sD4KPiQQaZdJqrZ72,220A
long plaid skirt,,,Blue,No,1450,362,51,Blue,Blue,1x1,1300.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,,,All Year,All Year,,Womanly,Simple,Elegant,everyday; comfy,4,No,For sale,1.0.0,Yes,BottomsTexSkirtLongCheck2,336,8715,EPcY88EucvpArMM3R,220B
long pleated skirt,,,White,No,1560,390,51,White,White,1x1,1400.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,Summer,Womanly,Simple,Elegant,everyday,1,No,For sale,1.0.0,Yes,BottomsTexSkirtLongPleats1,255,8703,5WYCRFHmPbR2haY4a,21FF
long pleated skirt,,,Gray,No,1560,390,51,Gray,Gray,1x1,1400.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Simple,Elegant,everyday,2,No,For sale,1.0.0,Yes,BottomsTexSkirtLongPleats4,255,8706,yDt6N9sLYp2uw7QHY,2202
long pleated skirt,,,Ruby red,No,1560,390,51,Red,Red,1x1,1400.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Simple,Elegant,everyday,3,No,For sale,1.0.0,Yes,BottomsTexSkirtLongPleats0,255,4222,6jNhukbRYHAqtu5Hj,107E
long pleated skirt,,,Yellow,No,1560,390,51,Yellow,Yellow,1x1,1400.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Simple,Elegant,everyday,4,No,For sale,1.0.0,Yes,BottomsTexSkirtLongPleats2,255,8704,7MSYPu2thg7mm6AfS,2200
long pleated skirt,,,Cyan,No,1560,390,51,Aqua,Aqua,1x1,1400.0,Poki,Able Sisters,Available from Able Sisters shop only,,,All Year,All Year,,Womanly,Simple,Elegant,everyday,5,No,For sale,1.0.0,Yes,BottomsTexSkirtLongPleats3,255,8705,25KnhcDGdmzN9ACCx,2201
long polka skirt,,,Black,No,1300,325,51,Black,White,1x1,1200.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,All Year,,Womanly,Simple,Simple,everyday; vacation,1,No,For sale,1.0.0,Yes,BottomsTexSkirtLongDot0,270,4252,FSYwLYbg9L5oBw3YB,109C
long polka skirt,,,Red,No,1300,325,51,Red,White,1x1,1200.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,All Year,,Womanly,Simple,Simple,everyday; vacation,2,No,For sale,1.0.0,Yes,BottomsTexSkirtLongDot1,270,8707,CRnAjF3bQ57nQi8v3,2203
long polka skirt,,,Pink,No,1300,325,51,Pink,White,1x1,1200.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,All Year,,Womanly,Simple,Simple,everyday; vacation,3,No,For sale,1.0.0,Yes,BottomsTexSkirtLongDot6,270,8712,mF6a4SRs3hSkSqCp3,2208
long polka skirt,,,Orange,No,1300,325,51,Orange,White,1x1,1200.0,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,All Year,,Womanly,Simple,Simple,everyday; vacation,4,No,For sale,1.0.0,Yes,BottomsTexSkirtLongDot4,270,8710,KiRJyej38jwQK5Ayp,2206
