Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Customize,Kit Cost,Cyrus Customize Price,Buy,Sell,HHA Base Points,HHA Concept 1,HHA Concept 2,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Season/Event,Season/Event Exclusive,Catalog,Version Added,Unlocked?,Filename,Variant ID,Internal ID,Unique Entry ID,Internal ID as hex,Variant Pattern Encoded
Hugh's photo,,Natural wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Green,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPig03_Remake_0_0,0_0,6647,Cg28u2qtxuiAZA9iD,19F7,"(0, 0)"
Hugh's photo,,Dark wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Green,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPig03_Remake_1_0,1_0,6647,jBrDeSA3iXL86cfdX,19F7,"(1, 0)"
Hugh's photo,,Pastel,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Green,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPig03_Remake_2_0,2_0,6647,zHMNqCa3J7ta9vqb3,19F7,"(2, 0)"
Hugh's photo,,White,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Green,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPig03_Remake_3_0,3_0,6647,aF5nrqemiPSpn4gWc,19F7,"(3, 0)"
Hugh's photo,,Pop,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Green,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPig03_Remake_4_0,4_0,6647,dYAKthtxGqhypNzun,19F7,"(4, 0)"
Hugh's photo,,Colorful,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Green,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPig03_Remake_5_0,5_0,6647,T6S7ytGRRPpCp3rzy,19F7,"(5, 0)"
Hugh's photo,,Silver,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Green,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPig03_Remake_6_0,6_0,6647,cR9y5vmECPPkJdGer,19F7,"(6, 0)"
Hugh's photo,,Gold,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Green,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPig03_Remake_7_0,7_0,6647,mDv5ReABvqBy9GXht,19F7,"(7, 0)"
Iggly's photo,,Natural wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Red,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPgn11_Remake_0_0,0_0,6640,pqypJJm8oex4qt6gW,19F0,"(0, 0)"
Iggly's photo,,Dark wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Red,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPgn11_Remake_1_0,1_0,6640,NuqCdfHJZm9s6gYgy,19F0,"(1, 0)"
Iggly's photo,,Pastel,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Red,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPgn11_Remake_2_0,2_0,6640,SLXxXCRDYQPX9teF4,19F0,"(2, 0)"
Iggly's photo,,White,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Red,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPgn11_Remake_3_0,3_0,6640,8WDAv2ypDFHPsGxzL,19F0,"(3, 0)"
Iggly's photo,,Pop,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Red,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPgn11_Remake_4_0,4_0,6640,xy3h47urGL7jjWj9Y,19F0,"(4, 0)"
Iggly's photo,,Colorful,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Red,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPgn11_Remake_5_0,5_0,6640,xvKEBK9eWXR6iPCRX,19F0,"(5, 0)"
Iggly's photo,,Silver,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Red,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPgn11_Remake_6_0,6_0,6640,bTETJXvpGjwPCavBi,19F0,"(6, 0)"
Iggly's photo,,Gold,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Red,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlPgn11_Remake_7_0,7_0,6640,fGYTdbPPvFNSocdbM,19F0,"(7, 0)"
Ike's photo,,Natural wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Brown,Gray,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBea11_Remake_0_0,0_0,6515,FKFdCHZJX7TmyjtNp,1973,"(0, 0)"
Ike's photo,,Dark wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Brown,Gray,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBea11_Remake_1_0,1_0,6515,NvuP2K6z3bbcDfvpF,1973,"(1, 0)"
Ike's photo,,Pastel,Frame,,,No,Yes,1,1000,NFS,10,351,,,Brown,Gray,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBea11_Remake_2_0,2_0,6515,Wnaq9wJaEazZaGErK,1973,"(2, 0)"
Ike's photo,,White,Frame,,,No,Yes,1,1000,NFS,10,351,,,Brown,Gray,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBea11_Remake_3_0,3_0,6515,qhGizCwCF4NTQj7SD,1973,"(3, 0)"
Ike's photo,,Pop,Frame,,,No,Yes,1,1000,NFS,10,351,,,Brown,Gray,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBea11_Remake_4_0,4_0,6515,sSpKBwSQ4DhmaKAHB,1973,"(4, 0)"
Ike's photo,,Colorful,Frame,,,No,Yes,1,1000,NFS,10,351,,,Brown,Gray,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBea11_Remake_5_0,5_0,6515,dR76WaA8DZvCDcjD9,1973,"(5, 0)"
Ike's photo,,Silver,Frame,,,No,Yes,1,1000,NFS,10,351,,,Brown,Gray,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBea11_Remake_6_0,6_0,6515,Yc6q2vjDJA3dtr4At,1973,"(6, 0)"
Ike's photo,,Gold,Frame,,,No,Yes,1,1000,NFS,10,351,,,Brown,Gray,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBea11_Remake_7_0,7_0,6515,m94MCDYG3LhfTMyqY,1973,"(7, 0)"
Ione's photo,,Natural wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Aqua,1x1,,,High Friendship,,,Not in catalog,2.0.0,Yes,BromideNpcNmlSqu21_Remake_0_0,0_0,12590,QmB4wHHekJiBWxbjr,312E,"(0, 0)"
Ione's photo,,Dark wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Aqua,1x1,,,High Friendship,,,Not in catalog,2.0.0,Yes,BromideNpcNmlSqu21_Remake_1_0,1_0,12590,u8zEcFGXrysCbEue7,312E,"(1, 0)"
Ione's photo,,Pastel,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Aqua,1x1,,,High Friendship,,,Not in catalog,2.0.0,Yes,BromideNpcNmlSqu21_Remake_2_0,2_0,12590,7Ej8wReGfmdfjWYBZ,312E,"(2, 0)"
Ione's photo,,White,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Aqua,1x1,,,High Friendship,,,Not in catalog,2.0.0,Yes,BromideNpcNmlSqu21_Remake_3_0,3_0,12590,b6cuNY9teyj7h575y,312E,"(3, 0)"
Ione's photo,,Pop,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Aqua,1x1,,,High Friendship,,,Not in catalog,2.0.0,Yes,BromideNpcNmlSqu21_Remake_4_0,4_0,12590,4jAkQjcqYKvpktoYe,312E,"(4, 0)"
Ione's photo,,Colorful,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Aqua,1x1,,,High Friendship,,,Not in catalog,2.0.0,Yes,BromideNpcNmlSqu21_Remake_5_0,5_0,12590,rQcYZSX4QaCq5y3n2,312E,"(5, 0)"
Ione's photo,,Silver,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Aqua,1x1,,,High Friendship,,,Not in catalog,2.0.0,Yes,BromideNpcNmlSqu21_Remake_6_0,6_0,12590,pwkbRByxfsXvopt4o,312E,"(6, 0)"
Ione's photo,,Gold,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Aqua,1x1,,,High Friendship,,,Not in catalog,2.0.0,Yes,BromideNpcNmlSqu21_Remake_7_0,7_0,12590,Tjwc7F8AD44ZFSa3y,312E,"(7, 0)"
Isabelle's photo,,Natural wood,Frame,,,No,Yes,1,1000,NFS,10,431,child's room,living room,Yellow,Green,1x1,100.0,Nook Points,NookLink,,,Not in catalog,1.9.0,Yes,BromideNpcSpSza_Remake_0_0,0_0,14256,KgppTcdEtCERsZanq,37B0,"(0, 0)"
Isabelle's photo,,Dark wood,Frame,,,No,Yes,1,1000,NFS,10,431,child's room,living room,Yellow,Green,1x1,100.0,Nook Points,NookLink,,,Not in catalog,1.9.0,Yes,BromideNpcSpSza_Remake_1_0,1_0,14256,qMYrmFcQ8m9fjSYJH,37B0,"(1, 0)"
Isabelle's photo,,Pastel,Frame,,,No,Yes,1,1000,NFS,10,431,child's room,living room,Yellow,Green,1x1,100.0,Nook Points,NookLink,,,Not in catalog,1.9.0,Yes,BromideNpcSpSza_Remake_2_0,2_0,14256,w7fKkaFQNjaifpij6,37B0,"(2, 0)"
Isabelle's photo,,White,Frame,,,No,Yes,1,1000,NFS,10,431,child's room,living room,Yellow,Green,1x1,100.0,Nook Points,NookLink,,,Not in catalog,1.9.0,Yes,BromideNpcSpSza_Remake_3_0,3_0,14256,AMGeCzrYvhL7T4iAF,37B0,"(3, 0)"
Isabelle's photo,,Pop,Frame,,,No,Yes,1,1000,NFS,10,431,child's room,living room,Yellow,Green,1x1,100.0,Nook Points,NookLink,,,Not in catalog,1.9.0,Yes,BromideNpcSpSza_Remake_4_0,4_0,14256,4pT4oECFTW9Exbjgr,37B0,"(4, 0)"
Isabelle's photo,,Colorful,Frame,,,No,Yes,1,1000,NFS,10,431,child's room,living room,Yellow,Green,1x1,100.0,Nook Points,NookLink,,,Not in catalog,1.9.0,Yes,BromideNpcSpSza_Remake_5_0,5_0,14256,PxwtPATYRRjunMYYe,37B0,"(5, 0)"
Isabelle's photo,,Silver,Frame,,,No,Yes,1,1000,NFS,10,431,child's room,living room,Yellow,Green,1x1,100.0,Nook Points,NookLink,,,Not in catalog,1.9.0,Yes,BromideNpcSpSza_Remake_6_0,6_0,14256,8k68JNhAKynE2YJad,37B0,"(6, 0)"
Isabelle's photo,,Gold,Frame,,,No,Yes,1,1000,NFS,10,431,child's room,living room,Yellow,Green,1x1,100.0,Nook Points,NookLink,,,Not in catalog,1.9.0,Yes,BromideNpcSpSza_Remake_7_0,7_0,14256,sRpqXjnpE7vximRmt,37B0,"(7, 0)"
Jack's photo,,Natural wood,Frame,,,No,Yes,1,1000,NFS,10,0,,,Orange,Black,1x1,,,Lottie,Happy Home Paradise,Yes,Not in catalog,2.0.0,Yes,BromideNpcSpPkn_Remake_0_0,0_0,417,fjdx4rDubeChxQr4A,01A1,"(0, 0)"
Jack's photo,,Dark wood,Frame,,,No,Yes,1,1000,NFS,10,0,,,Orange,Black,1x1,,,Lottie,Happy Home Paradise,Yes,Not in catalog,2.0.0,Yes,BromideNpcSpPkn_Remake_1_0,1_0,417,h7Bi23a4vbZ63fRkj,01A1,"(1, 0)"
Jack's photo,,Pastel,Frame,,,No,Yes,1,1000,NFS,10,0,,,Orange,Black,1x1,,,Lottie,Happy Home Paradise,Yes,Not in catalog,2.0.0,Yes,BromideNpcSpPkn_Remake_2_0,2_0,417,pvyzsGFRfz9zsCMHn,01A1,"(2, 0)"
Jack's photo,,White,Frame,,,No,Yes,1,1000,NFS,10,0,,,Orange,Black,1x1,,,Lottie,Happy Home Paradise,Yes,Not in catalog,2.0.0,Yes,BromideNpcSpPkn_Remake_3_0,3_0,417,p62izsQBZLv8C3578,01A1,"(3, 0)"
Jack's photo,,Pop,Frame,,,No,Yes,1,1000,NFS,10,0,,,Orange,Black,1x1,,,Lottie,Happy Home Paradise,Yes,Not in catalog,2.0.0,Yes,BromideNpcSpPkn_Remake_4_0,4_0,417,WcPGzm6MyAkpTvKcJ,01A1,"(4, 0)"
Jack's photo,,Colorful,Frame,,,No,Yes,1,1000,NFS,10,0,,,Orange,Black,1x1,,,Lottie,Happy Home Paradise,Yes,Not in catalog,2.0.0,Yes,BromideNpcSpPkn_Remake_5_0,5_0,417,EqeeB87FF6MZQL9pz,01A1,"(5, 0)"
Jack's photo,,Silver,Frame,,,No,Yes,1,1000,NFS,10,0,,,Orange,Black,1x1,,,Lottie,Happy Home Paradise,Yes,Not in catalog,2.0.0,Yes,BromideNpcSpPkn_Remake_6_0,6_0,417,eWNLyMYCkLiCw66Jm,01A1,"(6, 0)"
Jack's photo,,Gold,Frame,,,No,Yes,1,1000,NFS,10,0,,,Orange,Black,1x1,,,Lottie,Happy Home Paradise,Yes,Not in catalog,2.0.0,Yes,BromideNpcSpPkn_Remake_7_0,7_0,417,8fCMbkbzKgjtYu2YE,01A1,"(7, 0)"
Jacob's photo,,Natural wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Aqua,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBrd11_Remake_0_0,0_0,6649,KA2MEBXZhPxdaH64t,19F9,"(0, 0)"
Jacob's photo,,Dark wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Aqua,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBrd11_Remake_1_0,1_0,6649,zYJFDyCd6CPLxAs6F,19F9,"(1, 0)"
Jacob's photo,,Pastel,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Aqua,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBrd11_Remake_2_0,2_0,6649,cqMcLLzrN8ab4a6Er,19F9,"(2, 0)"
Jacob's photo,,White,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Aqua,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBrd11_Remake_3_0,3_0,6649,xhght5uM8xtrHpNN8,19F9,"(3, 0)"
Jacob's photo,,Pop,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Aqua,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBrd11_Remake_4_0,4_0,6649,HW4wEuPb9KNbcRmiW,19F9,"(4, 0)"
Jacob's photo,,Colorful,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Aqua,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBrd11_Remake_5_0,5_0,6649,FuT92BSWKdDvGTTqT,19F9,"(5, 0)"
Jacob's photo,,Silver,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Aqua,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBrd11_Remake_6_0,6_0,6649,Nzvvv6meoJrSW3QyT,19F9,"(6, 0)"
Jacob's photo,,Gold,Frame,,,No,Yes,1,1000,NFS,10,351,,,White,Aqua,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBrd11_Remake_7_0,7_0,6649,8v5HeXB9L8pMNFY9B,19F9,"(7, 0)"
Jacques's photo,,Natural wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Purple,Black,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBrd16_Remake_0_0,0_0,6671,uAobwmHF8KXjBHBbf,1A0F,"(0, 0)"
Jacques's photo,,Dark wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Purple,Black,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBrd16_Remake_1_0,1_0,6671,qXbS3JHbtnjiiegP9,1A0F,"(1, 0)"
Jacques's photo,,Pastel,Frame,,,No,Yes,1,1000,NFS,10,351,,,Purple,Black,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBrd16_Remake_2_0,2_0,6671,dEYQQJ3q5tELzovqv,1A0F,"(2, 0)"
Jacques's photo,,White,Frame,,,No,Yes,1,1000,NFS,10,351,,,Purple,Black,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBrd16_Remake_3_0,3_0,6671,su9Wj442eqQjaBqcQ,1A0F,"(3, 0)"
Jacques's photo,,Pop,Frame,,,No,Yes,1,1000,NFS,10,351,,,Purple,Black,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBrd16_Remake_4_0,4_0,6671,8fM4EA4HLJiMiotiW,1A0F,"(4, 0)"
Jacques's photo,,Colorful,Frame,,,No,Yes,1,1000,NFS,10,351,,,Purple,Black,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBrd16_Remake_5_0,5_0,6671,Ccyaxx5MZjr53zGD6,1A0F,"(5, 0)"
Jacques's photo,,Silver,Frame,,,No,Yes,1,1000,NFS,10,351,,,Purple,Black,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBrd16_Remake_6_0,6_0,6671,eJA7Pcwry7x9rkdgQ,1A0F,"(6, 0)"
Jacques's photo,,Gold,Frame,,,No,Yes,1,1000,NFS,10,351,,,Purple,Black,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBrd16_Remake_7_0,7_0,6671,p6kw2tnSLxADL5zGX,1A0F,"(7, 0)"
Jambette's photo,,Natural wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Green,Pink,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlFlg13_Remake_0_0,0_0,6497,vuxcoFW3p5BA39MDe,1961,"(0, 0)"
Jambette's photo,,Dark wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Green,Pink,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlFlg13_Remake_1_0,1_0,6497,FYuQu9xesvF5R8rYu,1961,"(1, 0)"
Jambette's photo,,Pastel,Frame,,,No,Yes,1,1000,NFS,10,351,,,Green,Pink,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlFlg13_Remake_2_0,2_0,6497,ccDamfnjbvT6ph9JQ,1961,"(2, 0)"
Jambette's photo,,White,Frame,,,No,Yes,1,1000,NFS,10,351,,,Green,Pink,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlFlg13_Remake_3_0,3_0,6497,dchb9LwDEo5w9eSCW,1961,"(3, 0)"
Jambette's photo,,Pop,Frame,,,No,Yes,1,1000,NFS,10,351,,,Green,Pink,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlFlg13_Remake_4_0,4_0,6497,RrDvJuAjLmqRqCytW,1961,"(4, 0)"
Jambette's photo,,Colorful,Frame,,,No,Yes,1,1000,NFS,10,351,,,Green,Pink,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlFlg13_Remake_5_0,5_0,6497,qeH7TLK3GbHPqoBpL,1961,"(5, 0)"
Jambette's photo,,Silver,Frame,,,No,Yes,1,1000,NFS,10,351,,,Green,Pink,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlFlg13_Remake_6_0,6_0,6497,45gqnJajgYuAscbmC,1961,"(6, 0)"
Jambette's photo,,Gold,Frame,,,No,Yes,1,1000,NFS,10,351,,,Green,Pink,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlFlg13_Remake_7_0,7_0,6497,r3YAa9cjRWruZ8FMf,1961,"(7, 0)"
Jay's photo,,Natural wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Green,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBrd00_Remake_0_0,0_0,6560,r7tWQF5D7M9S34QLu,19A0,"(0, 0)"
Jay's photo,,Dark wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Green,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBrd00_Remake_1_0,1_0,6560,sgTeZw6KQGm3WfrGt,19A0,"(1, 0)"
Jay's photo,,Pastel,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Green,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBrd00_Remake_2_0,2_0,6560,uoKNYX6mBK53PvnJP,19A0,"(2, 0)"
Jay's photo,,White,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Green,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBrd00_Remake_3_0,3_0,6560,EDDi6SN42an56hHKF,19A0,"(3, 0)"
Jay's photo,,Pop,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Green,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBrd00_Remake_4_0,4_0,6560,dMcXC2yvT86F52jHy,19A0,"(4, 0)"
Jay's photo,,Colorful,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Green,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBrd00_Remake_5_0,5_0,6560,2QiXPhnCkPaFugqFR,19A0,"(5, 0)"
Jay's photo,,Silver,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Green,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBrd00_Remake_6_0,6_0,6560,omkDWfGRGgk3YzdkB,19A0,"(6, 0)"
Jay's photo,,Gold,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Green,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBrd00_Remake_7_0,7_0,6560,6SfrL65iXPsiemedd,19A0,"(7, 0)"
Jeremiah's photo,,Natural wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Orange,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlFlg07_Remake_0_0,0_0,6491,6zZNxSJaC7EfN9fwn,195B,"(0, 0)"
Jeremiah's photo,,Dark wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Orange,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlFlg07_Remake_1_0,1_0,6491,cCg3W9z3iHy2KfrCG,195B,"(1, 0)"
Jeremiah's photo,,Pastel,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Orange,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlFlg07_Remake_2_0,2_0,6491,JJtwgt3uBMGZRNM4c,195B,"(2, 0)"
Jeremiah's photo,,White,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Orange,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlFlg07_Remake_3_0,3_0,6491,A8JjgmRMkpMDq3MHj,195B,"(3, 0)"
Jeremiah's photo,,Pop,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Orange,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlFlg07_Remake_4_0,4_0,6491,bHEY3DZACfiMMbwRs,195B,"(4, 0)"
Jeremiah's photo,,Colorful,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Orange,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlFlg07_Remake_5_0,5_0,6491,95qiuymdjaq9bCwEF,195B,"(5, 0)"
Jeremiah's photo,,Silver,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Orange,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlFlg07_Remake_6_0,6_0,6491,n5vkT83MJSFjHjuqk,195B,"(6, 0)"
Jeremiah's photo,,Gold,Frame,,,No,Yes,1,1000,NFS,10,351,,,Blue,Orange,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlFlg07_Remake_7_0,7_0,6491,wACxiPWsjhfYHJs6r,195B,"(7, 0)"
Jingle's photo,,Natural wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Brown,Green,1x1,,,Check Toy Day stockings the day after Toy Day,Toy Day (day after),Yes,Not in catalog,1.6.0,Yes,BromideNpcSpRei_Remake_0_0,0_0,13862,PPXzNhm8hQio3dGb4,3626,"(0, 0)"
Jingle's photo,,Dark wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Brown,Green,1x1,,,Check Toy Day stockings the day after Toy Day,Toy Day (day after),Yes,Not in catalog,1.6.0,Yes,BromideNpcSpRei_Remake_1_0,1_0,13862,FMiZXHxpLBrsFqtjy,3626,"(1, 0)"
Jingle's photo,,Pastel,Frame,,,No,Yes,1,1000,NFS,10,351,,,Brown,Green,1x1,,,Check Toy Day stockings the day after Toy Day,Toy Day (day after),Yes,Not in catalog,1.6.0,Yes,BromideNpcSpRei_Remake_2_0,2_0,13862,DkHWeDhyfHp7dTNdN,3626,"(2, 0)"
Jingle's photo,,White,Frame,,,No,Yes,1,1000,NFS,10,351,,,Brown,Green,1x1,,,Check Toy Day stockings the day after Toy Day,Toy Day (day after),Yes,Not in catalog,1.6.0,Yes,BromideNpcSpRei_Remake_3_0,3_0,13862,FPWeBzHFvEuTqRS26,3626,"(3, 0)"
Jingle's photo,,Pop,Frame,,,No,Yes,1,1000,NFS,10,351,,,Brown,Green,1x1,,,Check Toy Day stockings the day after Toy Day,Toy Day (day after),Yes,Not in catalog,1.6.0,Yes,BromideNpcSpRei_Remake_4_0,4_0,13862,AgWNmpiFyFLYxosbc,3626,"(4, 0)"
Jingle's photo,,Colorful,Frame,,,No,Yes,1,1000,NFS,10,351,,,Brown,Green,1x1,,,Check Toy Day stockings the day after Toy Day,Toy Day (day after),Yes,Not in catalog,1.6.0,Yes,BromideNpcSpRei_Remake_5_0,5_0,13862,BmrTvTPPfSKCXHoJo,3626,"(5, 0)"
Jingle's photo,,Silver,Frame,,,No,Yes,1,1000,NFS,10,351,,,Brown,Green,1x1,,,Check Toy Day stockings the day after Toy Day,Toy Day (day after),Yes,Not in catalog,1.6.0,Yes,BromideNpcSpRei_Remake_6_0,6_0,13862,qF4bYpoNjwcWkWmRC,3626,"(6, 0)"
Jingle's photo,,Gold,Frame,,,No,Yes,1,1000,NFS,10,351,,,Brown,Green,1x1,,,Check Toy Day stockings the day after Toy Day,Toy Day (day after),Yes,Not in catalog,1.6.0,Yes,BromideNpcSpRei_Remake_7_0,7_0,13862,C6xcXrHkvtoLxz5CC,3626,"(7, 0)"
Jitters's photo,,Natural wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Green,Aqua,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBrd04_Remake_0_0,0_0,6604,atHaa2pq7f6h8tHZi,19CC,"(0, 0)"
Jitters's photo,,Dark wood,Frame,,,No,Yes,1,1000,NFS,10,351,,,Green,Aqua,1x1,,,High Friendship,,,Not in catalog,1.0.0,Yes,BromideNpcNmlBrd04_Remake_1_0,1_0,6604,m2P8A7wEx7i6voCJE,19CC,"(1, 0)"
