Name,Image,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Pattern Customize Options,Kit Cost,Kit Type,Cyrus Customize Price,Buy,Sell,Color 1,Color 2,Exchange Price,Exchange Currency,Size,Source,Source Notes,Season/Event,Season/Event Exclusive,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Lighting Type,Catalog,Version Added,Unlocked?,Filename,Variant ID,Internal ID,Unique Entry ID,Internal ID as hex,Variant Pattern Encoded
festival-lantern set,,Red,Hanger color,Red & white stripes,Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4.0,Normal,3100,NFS,2000,Red,Red,,,2x1,Crafting,,,,103,harmonious,party,,,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_2_4,2_4,13220,6q2WzN8da8iZQjx28,33A4,"(2, 128)"
festival-lantern set,,Red,Hanger color,Blue & white stripes,Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4.0,Normal,3100,NFS,2000,Red,Blue,,,2x1,Crafting,,,,103,harmonious,party,,,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_2_5,2_5,13220,pffiXSJSgmiuferLk,33A4,"(2, 160)"
festival-lantern set,,Red,Hanger color,Yellow & white stripes,Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4.0,Normal,3100,NFS,2000,Red,Yellow,,,2x1,Crafting,,,,103,harmonious,party,,,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_2_6,2_6,13220,BCh2F6BJjy5DSXkov,33A4,"(2, 192)"
festival-lantern set,,Red,Hanger color,Green & white stripes,Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4.0,Normal,3100,NFS,2000,Red,Green,,,2x1,Crafting,,,,103,harmonious,party,,,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_2_7,2_7,13220,YC8gxhQ26KnpfeGmW,33A4,"(2, 224)"
festival-lantern set,,Brass,Hanger color,Fuku (Good fortune),Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4.0,Normal,3100,NFS,2000,Brown,Red,,,2x1,Crafting,,,,103,harmonious,party,,,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_3_0,3_0,13220,dqeaa3ZMXvxaZCxJJ,33A4,"(3, 0)"
festival-lantern set,,Brass,Hanger color,Flowers,Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4.0,Normal,3100,NFS,2000,Brown,Aqua,,,2x1,Crafting,,,,103,harmonious,party,,,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_3_1,3_1,13220,yJr4xvPnejQeq4QDA,33A4,"(3, 32)"
festival-lantern set,,Brass,Hanger color,Matsuri (Festival),Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4.0,Normal,3100,NFS,2000,Brown,Red,,,2x1,Crafting,,,,103,harmonious,party,,,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_3_2,3_2,13220,P5SptwCCkMmTi8aPw,33A4,"(3, 64)"
festival-lantern set,,Brass,Hanger color,Crest,Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4.0,Normal,3100,NFS,2000,Brown,White,,,2x1,Crafting,,,,103,harmonious,party,,,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_3_3,3_3,13220,LodfB6uWEayx4BxAK,33A4,"(3, 96)"
festival-lantern set,,Brass,Hanger color,Red & white stripes,Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4.0,Normal,3100,NFS,2000,Brown,Red,,,2x1,Crafting,,,,103,harmonious,party,,,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_3_4,3_4,13220,hWn3styS3tY6xeBey,33A4,"(3, 128)"
festival-lantern set,,Brass,Hanger color,Blue & white stripes,Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4.0,Normal,3100,NFS,2000,Brown,Blue,,,2x1,Crafting,,,,103,harmonious,party,,,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_3_5,3_5,13220,TnZj3Eff3X8eyspaP,33A4,"(3, 160)"
festival-lantern set,,Brass,Hanger color,Yellow & white stripes,Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4.0,Normal,3100,NFS,2000,Brown,Yellow,,,2x1,Crafting,,,,103,harmonious,party,,,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_3_6,3_6,13220,GAWGymWRsLZ3W7r7T,33A4,"(3, 192)"
festival-lantern set,,Brass,Hanger color,Green & white stripes,Lantern pattern,Yes,Yes,Yes,Default; Custom; Sable,4.0,Normal,3100,NFS,2000,Brown,Green,,,2x1,Crafting,,,,103,harmonious,party,,,Lighting,Yes,CeilingLamp,No,Fluorescent,Not for sale,2.0.0,Yes,FtrAsianLanternMCeiling_Remake_3_7,3_7,13220,kfxyRS85Ah6c5adft,33A4,"(3, 224)"
fluorescent light,,White,Color,,,No,No,No,,,,1000,1400,350,White,White,1300.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,office,facility,,,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrFluorescentSimpleCeiling_Remake_0_0,0_0,13147,ZSCama3Fsjpmgkon5,335B,"(0, 0)"
fluorescent light,,Black,Color,,,No,No,No,,,,1000,1400,350,Black,Black,1300.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,office,facility,,,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrFluorescentSimpleCeiling_Remake_1_0,1_0,13147,P9LyeSRK9Cq6cLymt,335B,"(1, 0)"
fluorescent light,,Silver,Color,,,No,No,No,,,,1000,1400,350,Gray,Gray,1300.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,office,facility,,,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrFluorescentSimpleCeiling_Remake_2_0,2_0,13147,EaprMcD47gkv4q8Jp,335B,"(2, 0)"
hanging cube light,,,,White,Color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000,1500,375,White,White,1400.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,stylish,living room,,,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrLampCubeCeiling_Remake_0_0,0_0,13764,YRnzKvGGCaouKtknw,35C4,"(0, 0)"
hanging cube light,,,,Yellow,Color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000,1500,375,White,Yellow,1400.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,stylish,living room,,,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrLampCubeCeiling_Remake_0_1,0_1,13764,wdDxug85M54YfyLXG,35C4,"(0, 32)"
hanging cube light,,,,Orange,Color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000,1500,375,White,Orange,1400.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,stylish,living room,,,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrLampCubeCeiling_Remake_0_2,0_2,13764,JytppiuTRH4JdHqyH,35C4,"(0, 64)"
hanging cube light,,,,Red,Color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000,1500,375,White,Red,1400.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,stylish,living room,,,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrLampCubeCeiling_Remake_0_3,0_3,13764,YLjx3Nx7buCoMKeja,35C4,"(0, 96)"
hanging cube light,,,,Pink,Color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000,1500,375,White,Pink,1400.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,stylish,living room,,,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrLampCubeCeiling_Remake_0_4,0_4,13764,bGa6fcPRQFri8pitH,35C4,"(0, 128)"
hanging cube light,,,,Purple,Color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000,1500,375,White,Purple,1400.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,stylish,living room,,,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrLampCubeCeiling_Remake_0_5,0_5,13764,M6HqgrDwJTXvhsRYF,35C4,"(0, 160)"
hanging cube light,,,,Blue,Color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000,1500,375,White,Blue,1400.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,stylish,living room,,,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrLampCubeCeiling_Remake_0_6,0_6,13764,q6xdhdAZpiPDpAYr5,35C4,"(0, 192)"
hanging cube light,,,,Green,Color,No,No,Yes,Default; Custom; Sable,1.0,Normal,1000,1500,375,White,Green,1400.0,Poki,1x1,Nook's Cranny; HHP Office,,,,151,stylish,living room,,,Lighting,Yes,CeilingLamp,No,Fluorescent,For sale,2.0.0,Yes,FtrLampCubeCeiling_Remake_0_7,0_7,13764,Wv729SbyD3rz8aWkQ,35C4,"(0, 224)"
hanging glowing moss,,Green,Color,,,Yes,Yes,No,,1.0,Normal,1000,NFS,550,Green,Green,,,1x1,Crafting,,,,103,nature,fantasy,,,,No,CeilingEtc,No,No lighting,Not for sale,2.0.0,Yes,FtrLuMossLightCeiling_Remake_0_0,0_0,14210,2oEM3YxZbrpFnDnLv,3782,"(0, 0)"
hanging glowing moss,,Turquoise,Color,,,Yes,Yes,No,,1.0,Normal,1000,NFS,550,Green,Aqua,,,1x1,Crafting,,,,103,nature,fantasy,,,,No,CeilingEtc,No,No lighting,Not for sale,2.0.0,Yes,FtrLuMossLightCeiling_Remake_1_0,1_0,14210,6QXX6qnZWcKwqNrch,3782,"(1, 0)"
hanging glowing moss,,Blue,Color,,,Yes,Yes,No,,1.0,Normal,1000,NFS,550,Aqua,Aqua,,,1x1,Crafting,,,,103,nature,fantasy,,,,No,CeilingEtc,No,No lighting,Not for sale,2.0.0,Yes,FtrLuMossLightCeiling_Remake_2_0,2_0,14210,qXcjz5bDWqN6Mc9fm,3782,"(2, 0)"
hanging glowing moss,,Red,Color,,,Yes,Yes,No,,1.0,Normal,1000,NFS,550,Red,Red,,,1x1,Crafting,,,,103,nature,fantasy,,,,No,CeilingEtc,No,No lighting,Not for sale,2.0.0,Yes,FtrLuMossLightCeiling_Remake_3_0,3_0,14210,Hwf8aXPE3YyXcX7zb,3782,"(3, 0)"
hanging glowing moss,,Yellow,Color,,,Yes,Yes,No,,1.0,Normal,1000,NFS,550,Yellow,Yellow,,,1x1,Crafting,,,,103,nature,fantasy,,,,No,CeilingEtc,No,No lighting,Not for sale,2.0.0,Yes,FtrLuMossLightCeiling_Remake_4_0,4_0,14210,dAQgXBmMmazNsTHag,3782,"(4, 0)"
hanging glowing moss,,Pink,Color,,,Yes,Yes,No,,1.0,Normal,1000,NFS,550,Pink,Pink,,,1x1,Crafting,,,,103,nature,fantasy,,,,No,CeilingEtc,No,No lighting,Not for sale,2.0.0,Yes,FtrLuMossLightCeiling_Remake_5_0,5_0,14210,SN2fFRfQEM2RNXYR6,3782,"(5, 0)"
hanging glowing moss,,White,Color,,,Yes,Yes,No,,1.0,Normal,1000,NFS,550,White,Gray,,,1x1,Crafting,,,,103,nature,fantasy,,,,No,CeilingEtc,No,No lighting,Not for sale,2.0.0,Yes,FtrLuMossLightCeiling_Remake_6_0,6_0,14210,aivAzWFeZaaJvDvXS,3782,"(6, 0)"
hanging glowing moss,,Gray,Color,,,Yes,Yes,No,,1.0,Normal,1000,NFS,550,Gray,Blue,,,1x1,Crafting,,,,103,nature,fantasy,,,,No,CeilingEtc,No,No lighting,Not for sale,2.0.0,Yes,FtrLuMossLightCeiling_Remake_7_0,7_0,14210,Q7kmrB2wkAXDFpdzB,3782,"(7, 0)"
hanging guide sign,,White,Color,Default,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,White,Gray,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_0_0,0_0,13926,2qr8emcaC2tYFK4fZ,3666,"(0, 0)"
hanging guide sign,,White,Color,↑,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,White,Gray,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_0_1,0_1,13926,Ryg4Hbgwojm42oGJN,3666,"(0, 32)"
hanging guide sign,,White,Color,→,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,White,Gray,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_0_2,0_2,13926,tfmAkqWSJhxAaZmDi,3666,"(0, 64)"
hanging guide sign,,White,Color,←,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,White,Gray,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_0_3,0_3,13926,G7XFHrEGCW2zgoA3T,3666,"(0, 96)"
hanging guide sign,,White,Color,No Entry,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,White,Red,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_0_4,0_4,13926,Pm8fdQ7Begc9JJs6u,3666,"(0, 128)"
hanging guide sign,,White,Color,Coffee,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,White,Green,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_0_5,0_5,13926,3ZQY5tFjWXYsJdybD,3666,"(0, 160)"
hanging guide sign,,White,Color,Luggage,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,White,Blue,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_0_6,0_6,13926,p5xbAiigafjzoCymA,3666,"(0, 192)"
hanging guide sign,,White,Color,Parking,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,White,Yellow,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_0_7,0_7,13926,mqrjFRgzwQSDf4tFb,3666,"(0, 224)"
hanging guide sign,,Black,Color,Default,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Black,White,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_1_0,1_0,13926,2apgkbGbsWoe6Wztz,3666,"(1, 0)"
hanging guide sign,,Black,Color,↑,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Black,Gray,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_1_1,1_1,13926,Qoq4bNEMiQNgsMEYq,3666,"(1, 32)"
hanging guide sign,,Black,Color,→,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Black,Gray,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_1_2,1_2,13926,bxtn6t5iqYuRebAa8,3666,"(1, 64)"
hanging guide sign,,Black,Color,←,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Black,Gray,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_1_3,1_3,13926,BQzvNrpnQn56FPJ27,3666,"(1, 96)"
hanging guide sign,,Black,Color,No Entry,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Black,Red,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_1_4,1_4,13926,gx5rxcECvZsNongCv,3666,"(1, 128)"
hanging guide sign,,Black,Color,Coffee,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Black,Green,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_1_5,1_5,13926,q3TZ6HeA5N6F2PxWC,3666,"(1, 160)"
hanging guide sign,,Black,Color,Luggage,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Black,Blue,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_1_6,1_6,13926,YiawZhr97X2r83LKz,3666,"(1, 192)"
hanging guide sign,,Black,Color,Parking,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Black,Yellow,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_1_7,1_7,13926,QABqkCGC3vCH7FYsM,3666,"(1, 224)"
hanging guide sign,,Red,Color,Default,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Red,White,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_2_0,2_0,13926,aycwbGSXPo9npwqFS,3666,"(2, 0)"
hanging guide sign,,Red,Color,↑,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Red,Gray,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_2_1,2_1,13926,Tjx9wcHZhmMzF4g29,3666,"(2, 32)"
hanging guide sign,,Red,Color,→,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Red,Gray,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_2_2,2_2,13926,WaxsgQvthdEcFPzA8,3666,"(2, 64)"
hanging guide sign,,Red,Color,←,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Red,Gray,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_2_3,2_3,13926,X3NjrtNsgbCAn54wj,3666,"(2, 96)"
hanging guide sign,,Red,Color,No Entry,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Red,Red,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_2_4,2_4,13926,B2LPnk8MCoRkpLzw2,3666,"(2, 128)"
hanging guide sign,,Red,Color,Coffee,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Red,Green,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_2_5,2_5,13926,AgXdamceyBvnscWNK,3666,"(2, 160)"
hanging guide sign,,Red,Color,Luggage,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Red,Blue,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_2_6,2_6,13926,zsbCQAtwrP86CrHaA,3666,"(2, 192)"
hanging guide sign,,Red,Color,Parking,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Red,Yellow,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_2_7,2_7,13926,bKg5jkAAX923wndsF,3666,"(2, 224)"
hanging guide sign,,Blue,Color,Default,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Blue,White,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_3_0,3_0,13926,oTGPc9SNZSSXe77dt,3666,"(3, 0)"
hanging guide sign,,Blue,Color,↑,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Blue,Gray,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_3_1,3_1,13926,bDYkCM77naf5nAbMo,3666,"(3, 32)"
hanging guide sign,,Blue,Color,→,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Blue,Gray,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_3_2,3_2,13926,e78CYGBzMDazkDeXC,3666,"(3, 64)"
hanging guide sign,,Blue,Color,←,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Blue,Gray,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_3_3,3_3,13926,AH3p2ysnwGnhkc7ud,3666,"(3, 96)"
hanging guide sign,,Blue,Color,No Entry,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Blue,Red,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_3_4,3_4,13926,yqxFMFqca28r4SqW3,3666,"(3, 128)"
hanging guide sign,,Blue,Color,Coffee,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Blue,Green,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_3_5,3_5,13926,6KLSn6NfqAAKYXj9W,3666,"(3, 160)"
hanging guide sign,,Blue,Color,Luggage,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Blue,Blue,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_3_6,3_6,13926,fizcs5w9hEqFT3WMd,3666,"(3, 192)"
hanging guide sign,,Blue,Color,Parking,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Blue,Yellow,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_3_7,3_7,13926,2gnsJpXCyCStbfQvZ,3666,"(3, 224)"
hanging guide sign,,Yellow,Color,Default,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Yellow,Gray,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_4_0,4_0,13926,onhYQSPz5Yb8gRwuK,3666,"(4, 0)"
hanging guide sign,,Yellow,Color,↑,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Yellow,Gray,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_4_1,4_1,13926,epimDwLQiXeDHEGfQ,3666,"(4, 32)"
hanging guide sign,,Yellow,Color,→,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Yellow,Gray,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_4_2,4_2,13926,Cxy4fH826tqwFPhJi,3666,"(4, 64)"
hanging guide sign,,Yellow,Color,←,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Yellow,Gray,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_4_3,4_3,13926,fEyz2dfm4nAwMqjP9,3666,"(4, 96)"
hanging guide sign,,Yellow,Color,No Entry,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Yellow,Red,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_4_4,4_4,13926,Q86dfG64bwXNQeCf4,3666,"(4, 128)"
hanging guide sign,,Yellow,Color,Coffee,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Yellow,Green,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_4_5,4_5,13926,Yjc4ncdfM9tukmLSP,3666,"(4, 160)"
hanging guide sign,,Yellow,Color,Luggage,Pictogram,No,No,Yes,Default; Custom,1.0,Normal,1000,2300,575,Yellow,Blue,2100.0,Poki,2x1,Nook's Cranny; HHP Office,,,,151,facility,shop,,,,No,CeilingEtc,No,No lighting,For sale,2.0.0,Yes,FtrHangingBoardCeiling_Remake_4_6,4_6,13926,vyhbvgXJnv2un2M85,3666,"(4, 192)"
